asset_id;hour_from;hour_to;station_id
09GGZWPGLASS006;6:00;22:00;912
09GGZEPGLASS001;6:00;22:00;912
09GGZEPGLASS002;6:00;22:00;912
09GGZEPGLASS003;6:00;22:00;912
09GGZEPGLASS004;6:00;22:00;912
09GGZEPGLASS005;6:00;22:00;912
09GGZEPGLASS006;6:00;22:00;912
09GGZSHPL001;6:00;22:00;912
09GGZSHPL002;6:00;22:00;912
09GGZSHPL003;6:00;22:00;912
09GGZAPL001;6:00;22:00;912
09GGZAPL002;6:00;22:00;912
09GGZAPL003;6:00;22:00;912
09GGZAEC001;6:00;22:00;912
09GGZAEC002;6:00;22:00;912
09GGZAEC003;6:00;22:00;912
09GGZAEC004;6:00;22:00;912
09GGZAEC005;6:00;22:00;912
09GGZAEC006;6:00;22:00;912
09GGZAEC007;6:00;22:00;912
09GGZAEC008;6:00;22:00;912
09GGZAEC009;6:00;22:00;912
09GGZAEC010;6:00;22:00;912
09GGZBPL001;6:00;22:00;912
09GGZBCPA001;6:00;22:00;912
09GGZBCPA002;6:00;22:00;912
09GGZBCPA003;6:00;22:00;912
09GGZBCPA004;6:00;22:00;912
09GGZBEC001;6:00;22:00;912
09GGZBEC002;6:00;22:00;912
09GGZBEC003;6:00;22:00;912
09GGZBEC004;6:00;22:00;912
09GGZBEC005;6:00;22:00;912
09GGZBEC006;6:00;22:00;912
09GGZBEC007;6:00;22:00;912
09GGZBEC008;6:00;22:00;912
09GGZBEC009;6:00;22:00;912
09GGZBEC010;6:00;22:00;912
09GGZCPL001;6:00;22:00;912
09GGZCEC001;6:00;22:00;912
09GGZCEC002;6:00;22:00;912
09GGZCEC003;6:00;22:00;912
09GGZCEC004;6:00;22:00;912
09GGZCEC005;6:00;22:00;912
09GGZCEC006;6:00;22:00;912
09GGZCEC007;6:00;22:00;912
09GGZCEC008;6:00;22:00;912
09GGZCEC009;6:00;22:00;912
09GGZCEC010;6:00;22:00;912
09GGZDPL001;6:00;22:00;912
09GGZDPL002;6:00;22:00;912
09GGZDPL003;6:00;22:00;912
09GGZDEC001;6:00;22:00;912
09GGZDEC002;6:00;22:00;912
09GGZDEC003;6:00;22:00;912
09GGZDEC004;6:00;22:00;912
09GGZDEC005;6:00;22:00;912
09GGZDEC006;6:00;22:00;912
09GGZDEC007;6:00;22:00;912
09GGZDEC008;6:00;22:00;912
09GGZDEC009;6:00;22:00;912
10BGPPL001;6:00;22:00;1001
10BGPPL002;6:00;22:00;1001
10BGPPL003;6:00;22:00;1001
10BGPPL004;6:00;22:00;1001
10BGPPL005;6:00;22:00;1001
10BGPPL006;6:00;22:00;1001
10BGPPL007;6:00;22:00;1001
10BGPPL008;6:00;22:00;1001
10BGPPL009;6:00;22:00;1001
10BGPPL010;6:00;22:00;1001
10BGPPL011;6:00;22:00;1001
10BGPPL012;6:00;22:00;1001
10BGPPL013;6:00;22:00;1001
10BGPPL014;6:00;22:00;1001
10BGPPL015;6:00;22:00;1001
10BGPPL016;6:00;22:00;1001
10BGPPL017;6:00;22:00;1001
10BGPPL018;6:00;22:00;1001
10BGPPL019;6:00;22:00;1001
10BGPPL020;6:00;22:00;1001
10BGPPL021;6:00;22:00;1001
10BGPPL022;6:00;22:00;1001
10BGPPL023;6:00;22:00;1001
10BGPPL024;6:00;22:00;1001
10BGPPL025;6:00;22:00;1001
10BGPPL026;6:00;22:00;1001
10BGPPL027;6:00;22:00;1001
10BGPPL028;6:00;22:00;1001
10BGPPL029;6:00;22:00;1001
10BGPPL030;6:00;22:00;1001
10BGNPGLASS001;6:00;22:00;1001
10BGNPGLASS002;6:00;22:00;1001
10BGNPGLASS003;6:00;22:00;1001
10BGSPGLASS001;6:00;22:00;1001
10BGSPGLASS002;6:00;22:00;1001
10BGSPGLASS003;6:00;22:00;1001
10BGSHCPA001;6:00;22:00;1001
10BGSHCPA002;6:00;22:00;1001
10BGSHCPA003;6:00;22:00;1001
10BGSHCPA004;6:00;22:00;1001
10BGSHCPA005;6:00;22:00;1001
10BGSHCPA006;6:00;22:00;1001
10BGSHCPA007;6:00;22:00;1001
10BGSHCPA008;6:00;22:00;1001
10BGSHCPA009;6:00;22:00;1001
10BGSHCPA010;6:00;22:00;1001
10BGSHCPA011;6:00;22:00;1001
10BGSHCPA012;6:00;22:00;1001
10BGSHCPA013;6:00;22:00;1001
10BGSHCPA014;6:00;22:00;1001
10BGSHCPA015;6:00;22:00;1001
10BGSHCPA016;6:00;22:00;1001
10BGSHCPA017;6:00;22:00;1001
10BGSHCPA018;6:00;22:00;1001
10BGCCPA001;6:00;22:00;1001
10BGCCPA002;6:00;22:00;1001
10BGCCPA003;6:00;22:00;1001
10BGCCPA004;6:00;22:00;1001
10BGCCPA005;6:00;22:00;1001
10BGCCPA006;6:00;22:00;1001
10BGCCPA007;6:00;22:00;1001
10BGCCPA008;6:00;22:00;1001
10BGCCPA009;6:00;22:00;1001
10SZJPPL001;6:00;22:00;1002
10SZJPPL002;6:00;22:00;1002
10SZJPPL003;6:00;22:00;1002
10SZJPPL004;6:00;22:00;1002
10SZJPPL005;6:00;22:00;1002
10SZJPPL006;6:00;22:00;1002
10SZJPPL007;6:00;22:00;1002
10SZJPPL008;6:00;22:00;1002
10SZJPPL009;6:00;22:00;1002
10SZJPPL010;6:00;22:00;1002
10SZJPPL011;6:00;22:00;1002
10SZJPPL012;6:00;22:00;1002
10SZJPPL013;6:00;22:00;1002
10SZJPPL014;6:00;22:00;1002
10SZJPPL015;6:00;22:00;1002
10SZJPPL016;6:00;22:00;1002
10SZJPPL017;6:00;22:00;1002
10SZJPPL018;6:00;22:00;1002
10SZJPPL019;6:00;22:00;1002
10SZJPPL020;6:00;22:00;1002
10SZJPPL021;6:00;22:00;1002
10SZJPPL022;6:00;22:00;1002
10SZJPPL023;6:00;22:00;1002
10SZJPPL024;6:00;22:00;1002
10SZJPPL025;6:00;22:00;1002
10SZJPPL026;6:00;22:00;1002
10SZJPPL027;6:00;22:00;1002
10SZJPPL028;6:00;22:00;1002
10SZJPPL029;6:00;22:00;1002
10SZJPPL030;6:00;22:00;1002
10SZJNPGLASS001;6:00;22:00;1002
10SZJNPGLASS002;6:00;22:00;1002
10SZJNPGLASS003;6:00;22:00;1002
10SZJSPCPA001;6:00;22:00;1002
10SZJSPCPA002;6:00;22:00;1002
10SZJSPCPA003;6:00;22:00;1002
10SZJSPCPA004;6:00;22:00;1002
10SZJSPCPA005;6:00;22:00;1002
10SZJSPCPA006;6:00;22:00;1002
10SZJSPCPA007;6:00;22:00;1002
10SZJSPCPA008;6:00;22:00;1002
10SZJSPCPA009;6:00;22:00;1002
10SZJSPCPA010;6:00;22:00;1002
10SZJSPCPA011;6:00;22:00;1002
10SZJSPCPA012;6:00;22:00;1002
10SZJDCPA001;6:00;22:00;1002
10SZJDCPA002;6:00;22:00;1002
10SZJDCPA003;6:00;22:00;1002
10SZJDCPA004;6:00;22:00;1002
10SZJDCPA005;6:00;22:00;1002
10SZJDCPA006;6:00;22:00;1002
10SZJDCPA007;6:00;22:00;1002
10SZJDCPA008;6:00;22:00;1002
10SZJDCPA009;6:00;22:00;1002
10SZJDCPA010;6:00;22:00;1002
10SZJDCPA011;6:00;22:00;1002
10SZJDCPA012;6:00;22:00;1002
10SZJDCPA013;6:00;22:00;1002
10SZJDCPA014;6:00;22:00;1002
10SZJDCPA015;6:00;22:00;1002
10SZJAWASTI001;6:00;22:00;1002
10SZJCWASTI001;6:00;22:00;1002
10SZJDWASTI001;6:00;22:00;1002
10HDHZNPCPA003;6:00;22:00;1003
10HDHZNPCPA004;6:00;22:00;1003
10HDHZNPCPA009;6:00;22:00;1003
10HDHZNPCPA010;6:00;22:00;1003
10HDHZSPCPA013;6:00;22:00;1003
10HDHZSPCPA014;6:00;22:00;1003
10HDHZSPCPA015;6:00;22:00;1003
10HDHZSPCPA016;6:00;22:00;1003
10HDHZSPCPA021;6:00;22:00;1003
10HDHZSPCPA022;6:00;22:00;1003
10HDHZNPLCD001;6:00;21:00;1003
10HDHZSPLCD002;6:00;21:00;1003
10HDHZALCD001;6:00;21:00;1003
10HDHZNPGLASS001;6:00;22:00;1003
10HDHZNPGLASS002;6:00;22:00;1003
10HDHZNPGLASS003;6:00;22:00;1003
10HDHZSPGLASS001;6:00;22:00;1003
10HDHZSPGLASS002;6:00;22:00;1003
10HDHZSPGLASS003;6:00;22:00;1003
10HDHZNPPILLA003;6:00;22:00;1003
10HDHZNPPILLA005;6:00;22:00;1003
10HDHZNPPILLA009;6:00;22:00;1003
10HDHZNPPILLA010;6:00;22:00;1003
10HDHZNPPILLA011;6:00;22:00;1003
10HDHZNPPILLA012;6:00;22:00;1003
10HDHZNPPILLA016;6:00;22:00;1003
10HDHZNPPILLA018;6:00;22:00;1003
10HDHZESHPILLA003;6:00;22:00;1003
10HDHZESHPILLA004;6:00;22:00;1003
10HDHZESHPILLA005;6:00;22:00;1003
10HDHZESHPILLA006;6:00;22:00;1003
10HDHZSPPILLA025;6:00;22:00;1003
10HDHZNPPILLA027;6:00;22:00;1003
10HDHZNPPILLA031;6:00;22:00;1003
10HDHZNPPILLA032;6:00;22:00;1003
10HDHZNPPILLA033;6:00;22:00;1003
10HDHZNPPILLA034;6:00;22:00;1003
10HDHZNPPILLA038;6:00;22:00;1003
10HDHZNPPILLA040;6:00;22:00;1003
10HDHZWSHPILLA001;6:00;22:00;1003
10HDHZWSHPILLA002;6:00;22:00;1003
10HDHZWSHPILLA003;6:00;22:00;1003
10HDHZWSHPILLA004;6:00;22:00;1003
10HDHZWSHPILLA005;6:00;22:00;1003
10HDHZWSHPILLA006;6:00;22:00;1003
10HDHZNPWASTI001;6:00;22:00;1003
10HDHZESHWASTI001;6:00;22:00;1003
10HDHZWSHWASTI002;6:00;22:00;1003
10HDHZESHWASTI003;6:00;22:00;1003
10HDHZESHWASTI004;6:00;22:00;1003
10HDHZESHWASTI005;6:00;22:00;1003
10HDHZWSHWASTI006;6:00;22:00;1003
10HDHZWSHWASTI007;6:00;22:00;1003
10HDHZWSHWASTI008;6:00;22:00;1003
10HDHZWSHWASTI009;6:00;22:00;1003
10HDHZNPCPA001;6:00;22:00;1003
10HDHZNPCPA002;6:00;22:00;1003
10HDHZNPCPA005;6:00;22:00;1003
10HDHZNPCPA006;6:00;22:00;1003
10HDHZNPCPA007;6:00;22:00;1003
10HDHZNPCPA008;6:00;22:00;1003
10HDHZNPWASTI002;6:00;22:00;1003
10HDHZESHWASTI010;6:00;22:00;1003
10HDHZWSHWASTI011;6:00;22:00;1003
10HDHZWSHWASTI012;6:00;22:00;1003
10HDHZWSHWASTI013;6:00;22:00;1003
10HDHZWSHWASTI014;6:00;22:00;1003
10HDHZESHWASTI015;6:00;22:00;1003
10HDHZESHWASTI016;6:00;22:00;1003
10HDHZESHWASTI017;6:00;22:00;1003
10HDHZESHWASTI018;6:00;22:00;1003
10HDHZSPCPA011;6:00;22:00;1003
10HDHZSPCPA012;6:00;22:00;1003
10HDHZSPCPA017;6:00;22:00;1003
10HDHZSPCPA018;6:00;22:00;1003
10HDHZSPCPA019;6:00;22:00;1003
10HDHZSPCPA020;6:00;22:00;1003
10HDHZSPCPA023;6:00;22:00;1003
10HDHZSPCPA024;6:00;22:00;1003
10ZCLIPPL001;6:00;22:00;1004
10ZCLIPPL002;6:00;22:00;1004
10ZCLIPPL003;6:00;22:00;1004
10ZCLIPPL004;6:00;22:00;1004
10ZCLIPPL005;6:00;22:00;1004
10ZCLIPPL006;6:00;22:00;1004
10ZCLIPPL007;6:00;22:00;1004
10ZCLIPPL008;6:00;22:00;1004
10ZCLIPPL009;6:00;22:00;1004
10ZCLIPPL010;6:00;22:00;1004
10ZCLIPPL011;6:00;22:00;1004
10ZCLIPPL012;6:00;22:00;1004
10ZCLIPPL013;6:00;22:00;1004
10ZCLIPPL014;6:00;22:00;1004
10ZCLIPPL015;6:00;22:00;1004
10ZCLIPPL016;6:00;22:00;1004
10ZCLIPPL017;6:00;22:00;1004
10ZCLIPPL018;6:00;22:00;1004
10ZCLIPPL019;6:00;22:00;1004
10ZCLIPPL020;6:00;22:00;1004
10ZCLIPPL021;6:00;22:00;1004
10ZCLIPPL022;6:00;22:00;1004
10ZCLIPPL023;6:00;22:00;1004
10ZCLIPPL024;6:00;22:00;1004
10ZCLIPPL025;6:00;22:00;1004
10ZCLIPPL026;6:00;22:00;1004
10ZCLIPPL027;6:00;22:00;1004
10ZCLIPPL028;6:00;22:00;1004
10ZCLIPPL029;6:00;22:00;1004
10ZCLIPPL030;6:00;22:00;1004
10ZCLIPPL031;6:00;22:00;1004
10ZCLISHCPA001;6:00;22:00;1004
10ZCLISHCPA002;6:00;22:00;1004
10ZCLISHCPA003;6:00;22:00;1004
10ZCLISHCPA004;6:00;22:00;1004
10ZCLISHCPA005;6:00;22:00;1004
10ZCLISHCPA006;6:00;22:00;1004
10ZCLISHCPA007;6:00;22:00;1004
10ZCLISHCPA008;6:00;22:00;1004
10ZCLISHCPA009;6:00;22:00;1004
10ZCLISHCPA010;6:00;22:00;1004
10ZCLISHCPA011;6:00;22:00;1004
10ZCLISHCPA012;6:00;22:00;1004
10ZCLUPPL001;6:00;22:00;1005
10ZCLUPPL002;6:00;22:00;1005
10ZCLUPPL003;6:00;22:00;1005
10ZCLUPPL004;6:00;22:00;1005
10ZCLUPPL005;6:00;22:00;1005
10ZCLUPPL006;6:00;22:00;1005
10ZCLUPPL007;6:00;22:00;1005
10ZCLUPPL008;6:00;22:00;1005
10ZCLUPPL009;6:00;22:00;1005
10ZCLUPPL010;6:00;22:00;1005
10ZCLUPPL011;6:00;22:00;1005
10ZCLUPPL012;6:00;22:00;1005
10ZCLUPPL013;6:00;22:00;1005
10ZCLUPPL014;6:00;22:00;1005
10ZCLUPPL015;6:00;22:00;1005
10ZCLUPPL016;6:00;22:00;1005
10ZCLUPPL017;6:00;22:00;1005
10ZCLUPPL018;6:00;22:00;1005
10ZCLUPPL019;6:00;22:00;1005
10ZCLUPPL020;6:00;22:00;1005
10ZCLUPPL021;6:00;22:00;1005
10ZCLUPPL022;6:00;22:00;1005
10ZCLUPPL023;6:00;22:00;1005
10ZCLUPPL024;6:00;22:00;1005
10ZCLUNPCPA001;6:00;22:00;1005
10ZCLUNPCPA002;6:00;22:00;1005
10ZCLUNPCPA003;6:00;22:00;1005
10ZCLUNPCPA004;6:00;22:00;1005
10ZCLUNPCPA005;6:00;22:00;1005
10ZCLUNPCPA006;6:00;22:00;1005
10ZCLUNPCPA007;6:00;22:00;1005
10ZCLUNPCPA008;6:00;22:00;1005
10ZCLUNPCPA009;6:00;22:00;1005
10ZCLUNPCPA010;6:00;22:00;1005
10ZCLUNPCPA011;6:00;22:00;1005
10ZCLUNPCPA012;6:00;22:00;1005
10ZCLUSHLCD001;6:00;21:00;1005
10ZCLUSHLCD002;6:00;21:00;1005
10ZCLUIPFL001;6:00;22:00;1005
10ZCLUIPFL002;6:00;22:00;1005
10ZCLUIPFL003;6:00;22:00;1005
10ZCLUIPFL004;6:00;22:00;1005
10ZCLUIPFL005;6:00;22:00;1005
10ZCLUIPFL006;6:00;22:00;1005
10ZCLUIPFL007;6:00;22:00;1005
10ZCLUIPFL008;6:00;22:00;1005
10ZCLUIPFL009;6:00;22:00;1005
10ZCLUIPFL010;6:00;22:00;1005
10ZCLUIPFL011;6:00;22:00;1005
10ZCLUIPFL012;6:00;22:00;1005
10ZCLUIPPL008;6:00;22:00;1005
10ZCLUIPPL009;6:00;22:00;1005
10ZCLUIPPL010;6:00;22:00;1005
10ZCLUIPPL011;6:00;22:00;1005
10ZCLUIPPL012;6:00;22:00;1005
10ZCLUIPPL013;6:00;22:00;1005
10ZCLUIPPL014;6:00;22:00;1005
10ZCLUIPPL015;6:00;22:00;1005
10ZCLUSHCPA001;6:00;22:00;1005
10ZCLUSHCPA002;6:00;22:00;1005
10ZCLUSHCPA003;6:00;22:00;1005
10ZCLUSHCPA016;6:00;22:00;1005
10ZCLUSHCPA017;6:00;22:00;1005
10ZCLUSHCPA018;6:00;22:00;1005
10ZCLUSHPILLA001;6:00;22:00;1005
10ZCLUSHPILLA002;6:00;22:00;1005
10ZCLUSHPILLA003;6:00;22:00;1005
10ZCLUSHPILLA004;6:00;22:00;1005
10ZCLUSHPILLA005;6:00;22:00;1005
10ZCLUSHWASTI001;6:00;22:00;1005
10XTCPPL001;6:00;22:00;1006
10XTCPPL002;6:00;22:00;1006
10XTCPPL003;6:00;22:00;1006
10XTCPPL004;6:00;22:00;1006
10XTCPPL005;6:00;22:00;1006
10XTCPPL006;6:00;22:00;1006
10XTCPPL007;6:00;22:00;1006
10XTCPPL008;6:00;22:00;1006
10XTCPPL009;6:00;22:00;1006
10XTCPPL010;6:00;22:00;1006
10XTCPPL011;6:00;22:00;1006
10XTCPPL012;6:00;22:00;1006
10XTCPPL013;6:00;22:00;1006
10XTCPPL014;6:00;22:00;1006
10XTCPPL015;6:00;22:00;1006
10XTCPPL016;6:00;22:00;1006
10XTCPPL017;6:00;22:00;1006
10XTCPPL018;6:00;22:00;1006
10XTCNPGLASS001;6:00;22:00;1006
10XTCNPGLASS002;6:00;22:00;1006
10XTCNPGLASS003;6:00;22:00;1006
10XTCSPGLASS001;6:00;22:00;1006
10XTCSPGLASS002;6:00;22:00;1006
10XTCSPGLASS003;6:00;22:00;1006
10XTCACPA004;6:00;22:00;1006
10XTCACPA005;6:00;22:00;1006
10XTCACPA006;6:00;22:00;1006
10XTCBCPA001;6:00;22:00;1006
10XTCBCPA002;6:00;22:00;1006
10XTCBCPA003;6:00;22:00;1006
10XTCBCPA007;6:00;22:00;1006
10XTCBCPA008;6:00;22:00;1006
10XTCBCPA009;6:00;22:00;1006
10XTCDCPA001;6:00;22:00;1006
10XTCDCPA002;6:00;22:00;1006
10XTCDCPA003;6:00;22:00;1006
10XTCDCPA004;6:00;22:00;1006
10XTCDCPA005;6:00;22:00;1006
10XTCDCPA006;6:00;22:00;1006
10XTCDCPA007;6:00;22:00;1006
10XTCDCPA008;6:00;22:00;1006
10XTCDCPA009;6:00;22:00;1006
10MDYPPL001;6:00;22:00;1007
10MDYPPL002;6:00;22:00;1007
10MDYPPL003;6:00;22:00;1007
10MDYPPL004;6:00;22:00;1007
10MDYPPL005;6:00;22:00;1007
10MDYPPL006;6:00;22:00;1007
10MDYPPL007;6:00;22:00;1007
10MDYPPL008;6:00;22:00;1007
10MDYPPL009;6:00;22:00;1007
10MDYPPL010;6:00;22:00;1007
10MDYPPL011;6:00;22:00;1007
10MDYPPL012;6:00;22:00;1007
10MDYPPL013;6:00;22:00;1007
10MDYPPL014;6:00;22:00;1007
10MDYPPL015;6:00;22:00;1007
10MDYPPL016;6:00;22:00;1007
10MDYPPL017;6:00;22:00;1007
10MDYPPL018;6:00;22:00;1007
10MDYPPL019;6:00;22:00;1007
10MDYPPL020;6:00;22:00;1007
10MDYPPL021;6:00;22:00;1007
10MDYPPL022;6:00;22:00;1007
10MDYPPL023;6:00;22:00;1007
10MDYPPL024;6:00;22:00;1007
10MDYPPL025;6:00;22:00;1007
10MDYPPL026;6:00;22:00;1007
10MDYPPL027;6:00;22:00;1007
10MDYPPL028;6:00;22:00;1007
10MDYNPGLASS001;6:00;22:00;1007
10MDYNPGLASS002;6:00;22:00;1007
10MDYNPGLASS003;6:00;22:00;1007
10MDYSPGLASS001;6:00;22:00;1007
10MDYSPGLASS002;6:00;22:00;1007
10MDYSPGLASS003;6:00;22:00;1007
10MDYACPA001;6:00;22:00;1007
10MDYACPA002;6:00;22:00;1007
10MDYACPA003;6:00;22:00;1007
10MDYBCPA001;6:00;22:00;1007
10MDYBCPA002;6:00;22:00;1007
10MDYBCPA003;6:00;22:00;1007
10MDYESHLED001;6:00;21:00;1007
10MDYWSHLED001;6:00;21:00;1007
10JDMPPL001;6:00;22:00;1008
10JDMPPL002;6:00;22:00;1008
10JDMPPL003;6:00;22:00;1008
10JDMPPL004;6:00;22:00;1008
10JDMPPL005;6:00;22:00;1008
10JDMPPL006;6:00;22:00;1008
10JDMPPL007;6:00;22:00;1008
10JDMPPL008;6:00;22:00;1008
10JDMPPL009;6:00;22:00;1008
10JDMPPL010;6:00;22:00;1008
10JDMPPL011;6:00;22:00;1008
10JDMPPL012;6:00;22:00;1008
10JDMPPL013;6:00;22:00;1008
10JDMPPL014;6:00;22:00;1008
10JDMPPL015;6:00;22:00;1008
10JDMPPL016;6:00;22:00;1008
10JDMPPL017;6:00;22:00;1008
10JDMPPL018;6:00;22:00;1008
10JDMPPL019;6:00;22:00;1008
10JDMPPL020;6:00;22:00;1008
10JDMPPL021;6:00;22:00;1008
10JDMPPL022;6:00;22:00;1008
10JDMPPL023;6:00;22:00;1008
10JDMPPL024;6:00;22:00;1008
10JDMPPL025;6:00;22:00;1008
10JDMPPL026;6:00;22:00;1008
10JDMPPL027;6:00;22:00;1008
10JDMPPL028;6:00;22:00;1008
10JDMPPL029;6:00;22:00;1008
10JDMPPL030;6:00;22:00;1008
10JDMPPL031;6:00;22:00;1008
10JDMPPL032;6:00;22:00;1008
10JDMPPL033;6:00;22:00;1008
10JDMPPL034;6:00;22:00;1008
10JDMPPL035;6:00;22:00;1008
10JDMPPL036;6:00;22:00;1008
10JDMPPL037;6:00;22:00;1008
10JDMPPL038;6:00;22:00;1008
10JDMNPGLASS001;6:00;22:00;1008
10JDMNPGLASS002;6:00;22:00;1008
10JDMNPGLASS003;6:00;22:00;1008
10JDMSPGLASS001;6:00;22:00;1008
10JDMSPGLASS002;6:00;22:00;1008
10JDMSPGLASS003;6:00;22:00;1008
10JDMWSHCPA001;6:00;22:00;1008
10JDMWSHCPA002;6:00;22:00;1008
10JDMWSHCPA003;6:00;22:00;1008
10JDMESHCPA001;6:00;22:00;1008
10JDMESHCPA002;6:00;22:00;1008
10JDMESHCPA003;6:00;22:00;1008
10BTCPPL001;6:00;22:00;813
10BTCPPL002;6:00;22:00;813
10BTCPPL003;6:00;22:00;813
10BTCPPL004;6:00;22:00;813
10BTCPPL005;6:00;22:00;813
10BTCPPL006;6:00;22:00;813
10BTCPPL007;6:00;22:00;813
10BTCPPL008;6:00;22:00;813
10BTCPPL009;6:00;22:00;813
10BTCPPL010;6:00;22:00;813
10BTCPPL011;6:00;22:00;813
10BTCPPL012;6:00;22:00;813
10BTCPPL013;6:00;22:00;813
10BTCPPL014;6:00;22:00;813
10BTCPPL015;6:00;22:00;813
10BTCNPGLASS001;6:00;22:00;813
10BTCNPGLASS002;6:00;22:00;813
10BTCNPGLASS003;6:00;22:00;813
10BTCSPGLASS001;6:00;22:00;813
10BTCSPGLASS002;6:00;22:00;813
10BTCSPGLASS003;6:00;22:00;813
10BTCFCPA001;6:00;22:00;813
10BTCFCPA002;6:00;22:00;813
10BTCFCPA003;6:00;22:00;813
10BTCFCPA004;6:00;22:00;813
10BTCFCPA005;6:00;22:00;813
10BTCFCPA006;6:00;22:00;813
10BTCFCPA007;6:00;22:00;813
10BTCFCPA008;6:00;22:00;813
10BTCFCPA009;6:00;22:00;813
10BTCFCPA010;6:00;22:00;813
10BTCFCPA011;6:00;22:00;813
10BTCFCPA012;6:00;22:00;813
10BTCCCPA001;6:00;22:00;813
10BTCCCPA002;6:00;22:00;813
10BTCCCPA003;6:00;22:00;813
10BTCCCPA004;6:00;22:00;813
10BTCCCPA005;6:00;22:00;813
10BTCCCPA006;6:00;22:00;813
10BTCCCPA007;6:00;22:00;813
10BTCCCPA008;6:00;22:00;813
10BTCCCPA009;6:00;22:00;813
10BTCDCPA001;6:00;22:00;813
10BTCDCPA002;6:00;22:00;813
10BTCDCPA003;6:00;22:00;813
10BTCDCPA004;6:00;22:00;813
10BTCDCPA005;6:00;22:00;813
10BTCDCPA006;6:00;22:00;813
10BTCDCPA007;6:00;22:00;813
10BTCDCPA008;6:00;22:00;813
10BTCDCPA009;6:00;22:00;813
10BTCECPA001;6:00;22:00;813
10BTCECPA002;6:00;22:00;813
10BTCECPA003;6:00;22:00;813
10BTCECPA004;6:00;22:00;813
10BTCECPA005;6:00;22:00;813
10BTCECPA006;6:00;22:00;813
10BTCECPA007;6:00;22:00;813
10BTCECPA008;6:00;22:00;813
10BTCECPA009;6:00;22:00;813
10AZMSPPL001;6:00;22:00;1010
10AZMSPPL002;6:00;22:00;1010
10AZMSPPL003;6:00;22:00;1010
10AZMSPPL004;6:00;22:00;1010
10AZMSPPL005;6:00;22:00;1010
10AZMSPPL006;6:00;22:00;1010
10AZMSPPL007;6:00;22:00;1010
10AZMSPPL008;6:00;22:00;1010
10AZMSPPL009;6:00;22:00;1010
10AZMSPPL010;6:00;22:00;1010
10AZMSPPL011;6:00;22:00;1010
10AZMSPPL012;6:00;22:00;1010
10AZMSPPL013;6:00;22:00;1010
10AZMSPPL014;6:00;22:00;1010
10AZMSPPL015;6:00;22:00;1010
10AZMSPPL016;6:00;22:00;1010
10AZMSPPL017;6:00;22:00;1010
10AZMSPPL018;6:00;22:00;1010
10AZMSPPL019;6:00;22:00;1010
10AZMSPPL020;6:00;22:00;1010
10AZMPPL021;6:00;22:00;1010
10AZMPPL022;6:00;22:00;1010
10AZMPPL023;6:00;22:00;1010
10AZMPPL024;6:00;22:00;1010
10AZMPPL025;6:00;22:00;1010
10AZMPPL026;6:00;22:00;1010
10AZMPPL027;6:00;22:00;1010
10AZMPPL028;6:00;22:00;1010
10AZMPPL029;6:00;22:00;1010
10AZMPPL030;6:00;22:00;1010
10AZMPPL031;6:00;22:00;1010
10AZMPPL032;6:00;22:00;1010
10AZMPPL033;6:00;22:00;1010
10AZMPPL034;6:00;22:00;1010
10AZMPPL035;6:00;22:00;1010
10AZMPPL036;6:00;22:00;1010
10AZMPPL037;6:00;22:00;1010
10AZMPPL038;6:00;22:00;1010
10AZMPPL039;6:00;22:00;1010
10AZMPPL040;6:00;22:00;1010
10AZMNPCPA001;6:00;22:00;1010
10AZMNPCPA002;6:00;22:00;1010
10AZMNPCPA003;6:00;22:00;1010
10AZMNPCPA004;6:00;22:00;1010
10AZMNPCPA005;6:00;22:00;1010
10AZMNPCPA006;6:00;22:00;1010
10AZMNPCPA007;6:00;22:00;1010
10AZMNPCPA008;6:00;22:00;1010
10AZMNPCPA009;6:00;22:00;1010
10AZMNPCPA010;6:00;22:00;1010
10AZMNPCPA011;6:00;22:00;1010
10AZMNPCPA012;6:00;22:00;1010
10AZMNPCPA013;6:00;22:00;1010
10AZMNPCPA014;6:00;22:00;1010
10AZMNPCPA015;6:00;22:00;1010
10AZMNPCPA016;6:00;22:00;1010
10AZMNPCPA017;6:00;22:00;1010
10AZMNPCPA018;6:00;22:00;1010
10AZMNPGLASS001;6:00;22:00;1010
10AZMNPGLASS002;6:00;22:00;1010
10AZMNPGLASS003;6:00;22:00;1010
10AZMSPGLASS001;6:00;22:00;1010
10AZMSPGLASS002;6:00;22:00;1010
10AZMSPGLASS003;6:00;22:00;1010
10AZMSHCPA002;6:00;22:00;1010
10AZMSHCPA003;6:00;22:00;1010
10AZMSHCPA004;6:00;22:00;1010
10AZMSHCPA005;6:00;22:00;1010
10AZMSHCPA006;6:00;22:00;1010
10AZMSHCPA007;6:00;22:00;1010
10AZMSHCPA008;6:00;22:00;1010
10AZMSHCPA009;6:00;22:00;1010
10AZMSHCPA010;6:00;22:00;1010
10AZMSHCPA011;6:00;22:00;1010
10AZMSHCPA012;6:00;22:00;1010
10AZMSHCPA013;6:00;22:00;1010
10AZMSHCPA014;6:00;22:00;1010
10AZMSHCPA015;6:00;22:00;1010
10AZMSHCPA016;6:00;22:00;1010
10AZMSHCPA017;6:00;22:00;1010
10AZMSHCPA018;6:00;22:00;1010
10AZMACPA001;6:00;22:00;1010
10AZMACPA002;6:00;22:00;1010
10AZMACPA003;6:00;22:00;1010
