station_id;year;month;departure;arrival
1033;2021;8;213849;213849
1033;2021;9;184435.5;184435.5
1033;2021;10;189144.5;189144.5
1033;2021;11;197726;197726
1033;2021;12;205107;205107
1034;2022;1;611979;611979
1034;2022;2;437916;437916
1034;2022;3;547828;547828
1034;2022;4;523362.5;523362.5
1034;2022;5;515211;515211
1034;2022;6;495853.5;495853.5
1034;2021;7;490969.5;490969.5
1034;2021;8;586331.5;586331.5
1034;2021;9;584718;584718
1034;2021;10;579418.5;579418.5
1034;2021;11;627610;627610
1034;2021;12;615432.5;615432.5
1035;2022;1;310156.5;310156.5
1035;2022;2;869640.5;869640.5
1035;2022;3;910174.5;910174.5
1035;2022;4;1039310.5;1039310.5
1035;2022;5;1062646;1062646
1035;2022;6;1079068.5;1079068.5
1035;2021;7;1459565;1459565
1035;2021;8;314188;314188
1035;2021;9;295473.5;295473.5
1035;2021;10;290579;290579
1035;2021;11;293738.5;293738.5
1035;2021;12;300586;300586
1036;2022;1;293817;293817
1036;2022;2;195227;195227
1036;2022;3;223877.5;223877.5
1036;2022;4;215893;215893
1036;2022;5;212208;212208
1036;2022;6;208355;208355
1036;2021;7;223860;223860
1036;2021;8;319480;319480
1036;2021;9;289191;289191
1036;2021;10;288415.5;288415.5
1036;2021;11;303823;303823
1036;2021;12;308689;308689
1037;2022;1;484076;484076
1037;2022;2;318257;318257
1037;2022;3;352382.5;352382.5
1037;2022;4;340190;340190
1037;2022;5;339297.5;339297.5
1037;2022;6;337407.5;337407.5
1037;2021;7;370599;370599
1037;2021;8;520751.5;520751.5
1037;2021;9;477841;477841
1037;2021;10;473272.5;473272.5
1037;2021;11;499320.5;499320.5
1037;2021;12;514764.5;514764.5
1039;2022;1;229142;229142
1039;2022;2;143289;143289
1039;2022;3;169576.5;169576.5
1039;2022;4;165396;165396
1039;2022;5;164443.5;164443.5
1039;2022;6;161018.5;161018.5
1039;2021;7;167978;167978
1039;2021;8;246338.5;246338.5
1039;2021;9;233625;233625
1039;2021;10;232359;232359
1039;2021;11;248150;248150
1039;2021;12;247683.5;247683.5
1041;2022;1;543691.5;543691.5
1041;2022;2;417080;417080
1041;2022;3;496762;496762
1041;2022;4;471737.5;471737.5
1041;2022;5;464488;464488
1041;2022;6;454358.5;454358.5
1041;2021;7;480099;480099
1041;2021;8;519375;519375
1041;2021;9;485025;485025
1041;2021;10;491964.5;491964.5
1041;2021;11;537406;537406
1041;2021;12;549602.5;549602.5
1043;2022;1;453779;453779
1043;2022;2;319867.5;319867.5
1043;2022;3;374717.5;374717.5
1043;2022;4;350251;350251
1043;2022;5;352827;352827
1043;2022;6;346147.5;346147.5
1043;2021;7;350394.5;350394.5
1043;2021;8;439697;439697
1043;2021;9;427061;427061
1043;2021;10;408403.5;408403.5
1043;2021;11;447639;447639
1043;2021;12;459285.5;459285.5
1044;2022;1;577078.5;577078.5
1044;2022;2;390701.5;390701.5
1044;2022;3;450251.5;450251.5
1044;2022;4;439935;439935
1044;2022;5;427329.5;427329.5
1044;2022;6;423704.5;423704.5
1044;2021;7;443211;443211
1044;2021;8;576954;576954
1044;2021;9;544190;544190
1044;2021;10;529322;529322
1044;2021;11;567567.5;567567.5
1044;2021;12;572420.5;572420.5
1045;2022;1;187711.5;187711.5
1045;2022;2;141979.5;141979.5
1045;2022;3;181494;181494
1045;2022;4;178283.5;178283.5
1045;2022;5;176644;176644
1045;2022;6;173286;173286
1045;2021;7;174562.5;174562.5
1045;2021;8;199790.5;199790.5
1045;2021;9;199006;199006
1045;2021;10;196182;196182
1045;2021;11;199147;199147
1045;2021;12;198661;198661
1102;2022;1;0;0
1102;2022;2;0;0
1102;2022;3;0;0
1102;2022;4;0;0
1102;2022;5;0;0
1102;2022;6;0;0
1102;2021;7;0;0
1102;2021;8;0;0
1102;2021;9;0;0
1102;2021;10;0;0
1102;2021;11;0;0
1102;2021;12;0;0
1103;2022;1;0;0
1103;2022;2;0;0
1103;2022;3;0;0
1103;2022;4;0;0
1103;2022;5;0;0
1103;2022;6;0;0
1103;2021;7;0;0
1103;2021;8;0;0
1103;2021;9;0;0
1103;2021;10;0;0
1103;2021;11;0;0
1103;2021;12;0;0
1302;2022;1;0;0
1302;2022;2;0;0
1302;2022;3;0;0
1302;2022;4;0;0
1302;2022;5;0;0
1302;2022;6;0;0
1302;2021;7;0;0
1302;2021;8;0;0
1302;2021;9;0;0
1302;2021;10;0;0
1302;2021;11;0;0
1302;2021;12;0;0
1304;2022;1;0;0
1304;2022;2;0;0
1304;2022;3;0;0
1304;2022;4;0;0
1304;2022;5;0;0
1304;2022;6;0;0
1304;2021;7;0;0
1304;2021;8;0;0
1304;2021;9;0;0
1304;2021;10;0;0
1304;2021;11;0;0
1304;2021;12;0;0
1305;2022;1;0;0
1305;2022;2;0;0
1305;2022;3;0;0
1305;2022;4;0;0
1305;2022;5;0;0
1305;2022;6;0;0
1305;2021;7;0;0
1305;2021;8;0;0
1305;2021;9;0;0
1305;2021;10;0;0
1305;2021;11;0;0
1305;2021;12;0;0
1306;2022;1;0;0
1306;2022;2;0;0
1306;2022;3;0;0
1306;2022;4;0;0
1306;2022;5;0;0
1306;2022;6;0;0
1306;2021;7;0;0
1306;2021;8;0;0
1306;2021;9;0;0
1306;2021;10;0;0
1306;2021;11;0;0
1306;2021;12;0;0
1307;2022;1;0;0
1307;2022;2;0;0
1307;2022;3;0;0
1307;2022;4;0;0
1307;2022;5;0;0
1307;2022;6;0;0
1307;2021;7;0;0
1307;2021;8;0;0
1307;2021;9;0;0
1307;2021;10;0;0
1307;2021;11;0;0
1307;2021;12;0;0
1308;2022;1;0;0
1308;2022;2;0;0
1308;2022;3;0;0
1308;2022;4;0;0
1308;2022;5;0;0
1308;2022;6;0;0
1308;2021;7;0;0
1308;2021;8;0;0
1308;2021;9;0;0
1308;2021;10;0;0
1308;2021;11;0;0
1308;2021;12;0;0
1309;2022;1;0;0
1309;2022;2;0;0
1309;2022;3;0;0
1309;2022;4;0;0
1309;2022;5;0;0
1309;2022;6;0;0
1309;2021;7;0;0
1309;2021;8;0;0
1309;2021;9;0;0
1309;2021;10;0;0
1309;2021;11;0;0
1309;2021;12;0;0
1312;2022;1;0;0
1312;2022;2;0;0
1312;2022;3;0;0
1312;2022;4;0;0
1312;2022;5;0;0
1312;2022;6;0;0
1312;2021;7;0;0
1312;2021;8;0;0
1312;2021;9;0;0
1312;2021;10;0;0
1312;2021;11;0;0
1312;2021;12;0;0
1313;2022;1;0;0
1313;2022;2;0;0
1313;2022;3;0;0
1313;2022;4;0;0
1313;2022;5;0;0
1313;2022;6;0;0
1313;2021;7;0;0
1313;2021;8;0;0
1313;2021;9;0;0
1313;2021;10;0;0
1313;2021;11;0;0
1313;2021;12;0;0
1315;2022;1;0;0
1315;2022;2;0;0
1315;2022;3;0;0
1315;2022;4;0;0
1315;2022;5;0;0
1315;2022;6;0;0
1315;2021;7;0;0
1315;2021;8;0;0
1315;2021;9;0;0
1315;2021;10;0;0
1315;2021;11;0;0
1315;2021;12;0;0
1316;2022;1;0;0
1316;2022;2;0;0
1316;2022;3;0;0
1316;2022;4;0;0
1316;2022;5;0;0
1316;2022;6;0;0
1316;2021;7;0;0
1316;2021;8;0;0
1316;2021;9;0;0
1316;2021;10;0;0
1316;2021;11;0;0
1316;2021;12;0;0
1430;2022;1;0;0
1430;2022;2;0;0
1430;2022;3;0;0
1430;2022;4;0;0
1430;2022;5;0;0
1430;2022;6;0;0
1430;2021;7;0;0
1430;2021;8;0;0
1430;2021;9;0;0
1430;2021;10;0;0
1430;2021;11;0;0
1430;2021;12;0;0
1501;2022;1;0;0
1501;2022;2;0;0
1501;2022;3;0;0
1501;2022;4;0;0
1501;2022;5;0;0
1501;2022;6;0;0
1501;2021;7;0;0
1501;2021;8;0;0
1501;2021;9;0;0
1501;2021;10;0;0
1501;2021;11;0;0
1501;2021;12;0;0
1502;2022;1;0;0
1502;2022;2;0;0
1502;2022;3;0;0
1502;2022;4;0;0
1502;2022;5;0;0
1502;2022;6;0;0
1502;2021;7;0;0
1502;2021;8;0;0
1502;2021;9;0;0
1502;2021;10;0;0
1502;2021;11;0;0
1502;2021;12;0;0
1503;2022;1;0;0
1503;2022;2;0;0
1503;2022;3;0;0
1503;2022;4;0;0
1503;2022;5;0;0
1503;2022;6;0;0
1503;2021;7;0;0
1503;2021;8;0;0
1503;2021;9;0;0
1503;2021;10;0;0
1503;2021;11;0;0
1503;2021;12;0;0
1504;2022;1;0;0
1504;2022;2;0;0
1504;2022;3;0;0
1504;2022;4;0;0
1504;2022;5;0;0
1504;2022;6;0;0
1504;2021;7;0;0
1504;2021;8;0;0
1504;2021;9;0;0
1504;2021;10;0;0
1504;2021;11;0;0
1504;2021;12;0;0
1505;2022;1;0;0
1505;2022;2;0;0
1505;2022;3;0;0
1505;2022;4;0;0
1505;2022;5;0;0
1505;2022;6;0;0
1505;2021;7;0;0
1505;2021;8;0;0
1505;2021;9;0;0
1505;2021;10;0;0
1505;2021;11;0;0
1505;2021;12;0;0
1506;2022;1;0;0
1506;2022;2;0;0
1506;2022;3;0;0
1506;2022;4;0;0
1506;2022;5;0;0
1506;2022;6;0;0
1506;2021;7;0;0
1506;2021;8;0;0
1506;2021;9;0;0
1506;2021;10;0;0
1506;2021;11;0;0
1506;2021;12;0;0
1507;2022;1;0;0
1507;2022;2;0;0
1507;2022;3;0;0
1507;2022;4;0;0
1507;2022;5;0;0
1507;2022;6;0;0
1507;2021;7;0;0
1507;2021;8;0;0
1507;2021;9;0;0
1507;2021;10;0;0
1507;2021;11;0;0
1507;2021;12;0;0
1508;2022;1;0;0
1508;2022;2;0;0
1508;2022;3;0;0
1508;2022;4;0;0
1508;2022;5;0;0
1508;2022;6;0;0
1508;2021;7;0;0
1508;2021;8;0;0
1508;2021;9;0;0
1508;2021;10;0;0
1508;2021;11;0;0
1508;2021;12;0;0
1509;2022;1;0;0
1509;2022;2;0;0
1509;2022;3;0;0
1509;2022;4;0;0
1509;2022;5;0;0
1509;2022;6;0;0
1509;2021;7;0;0
1509;2021;8;0;0
1509;2021;9;0;0
1509;2021;10;0;0
1509;2021;11;0;0
1509;2021;12;0;0
1510;2022;1;0;0
1510;2022;2;0;0
1510;2022;3;0;0
1510;2022;4;0;0
1510;2022;5;0;0
1510;2022;6;0;0
1510;2021;7;0;0
1510;2021;8;0;0
1510;2021;9;0;0
1510;2021;10;0;0
1510;2021;11;0;0
1510;2021;12;0;0
1511;2022;1;0;0
1511;2022;2;0;0
1511;2022;3;0;0
1511;2022;4;0;0
1511;2022;5;0;0
1511;2022;6;0;0
1511;2021;7;0;0
1511;2021;8;0;0
1511;2021;9;0;0
1511;2021;10;0;0
1511;2021;11;0;0
1511;2021;12;0;0
1514;2022;1;0;0
1514;2022;2;0;0
1514;2022;3;0;0
1514;2022;4;0;0
1514;2022;5;0;0
1514;2022;6;0;0
1514;2021;7;0;0
1514;2021;8;0;0
1514;2021;9;0;0
1514;2021;10;0;0
1514;2021;11;0;0
1514;2021;12;0;0
1516;2022;1;0;0
1516;2022;2;0;0
1516;2022;3;0;0
1516;2022;4;0;0
1516;2022;5;0;0
1516;2022;6;0;0
1516;2021;7;0;0
1516;2021;8;0;0
1516;2021;9;0;0
1516;2021;10;0;0
1516;2021;11;0;0
1516;2021;12;0;0
1518;2022;1;0;0
1518;2022;2;0;0
1518;2022;3;0;0
1518;2022;4;0;0
1518;2022;5;0;0
1518;2022;6;0;0
1518;2021;7;0;0
1518;2021;8;0;0
1518;2021;9;0;0
1518;2021;10;0;0
1518;2021;11;0;0
1518;2021;12;0;0
1519;2022;1;0;0
1519;2022;2;0;0
1519;2022;3;0;0
1519;2022;4;0;0
1519;2022;5;0;0
1519;2022;6;0;0
1519;2021;7;0;0
1519;2021;8;0;0
1519;2021;9;0;0
1519;2021;10;0;0
1519;2021;11;0;0
1519;2021;12;0;0
1520;2022;1;0;0
1520;2022;2;0;0
1520;2022;3;0;0
1520;2022;4;0;0
1520;2022;5;0;0
1520;2022;6;0;0
1520;2021;7;0;0
1520;2021;8;0;0
1520;2021;9;0;0
1520;2021;10;0;0
1520;2021;11;0;0
1520;2021;12;0;0
1706;2022;1;0;0
1706;2022;2;0;0
1706;2022;3;0;0
1706;2022;4;0;0
1706;2022;5;0;0
1706;2022;6;0;0
1706;2021;7;0;0
1706;2021;8;0;0
1706;2021;9;0;0
1706;2021;10;0;0
1706;2021;11;0;0
1706;2021;12;0;0
1802;2022;1;0;0
1802;2022;2;0;0
1802;2022;3;0;0
1802;2022;4;0;0
1802;2022;5;0;0
1802;2022;6;0;0
1802;2021;7;0;0
1802;2021;8;0;0
1802;2021;9;0;0
1802;2021;10;0;0
1802;2021;11;0;0
1802;2021;12;0;0
1803;2022;1;0;0
1803;2022;2;0;0
1803;2022;3;0;0
1803;2022;4;0;0
1803;2022;5;0;0
1803;2022;6;0;0
1803;2021;7;0;0
1803;2021;8;0;0
1803;2021;9;0;0
1803;2021;10;0;0
1803;2021;11;0;0
1803;2021;12;0;0
1804;2022;1;0;0
1804;2022;2;0;0
1804;2022;3;0;0
1804;2022;4;0;0
1804;2022;5;0;0
1804;2022;6;0;0
1804;2021;7;0;0
1804;2021;8;0;0
1804;2021;9;0;0
1804;2021;10;0;0
1804;2021;11;0;0
1804;2021;12;0;0
1805;2022;1;0;0
1805;2022;2;0;0
1805;2022;3;0;0
1805;2022;4;0;0
1805;2022;5;0;0
1805;2022;6;0;0
1805;2021;7;0;0
1805;2021;8;0;0
1805;2021;9;0;0
1805;2021;10;0;0
1805;2021;11;0;0
1805;2021;12;0;0
1806;2022;1;0;0
1806;2022;2;0;0
1806;2022;3;0;0
1806;2022;4;0;0
1806;2022;5;0;0
1806;2022;6;0;0
1806;2021;7;0;0
1806;2021;8;0;0
1806;2021;9;0;0
1806;2021;10;0;0
1806;2021;11;0;0
1806;2021;12;0;0
1807;2022;1;0;0
1807;2022;2;0;0
1807;2022;3;0;0
1807;2022;4;0;0
1807;2022;5;0;0
1807;2022;6;0;0
1807;2021;7;0;0
1807;2021;8;0;0
1807;2021;9;0;0
1807;2021;10;0;0
1807;2021;11;0;0
1807;2021;12;0;0
1808;2022;1;0;0
1808;2022;2;0;0
1808;2022;3;0;0
1808;2022;4;0;0
1808;2022;5;0;0
1808;2022;6;0;0
1808;2021;7;0;0
1808;2021;8;0;0
1808;2021;9;0;0
1808;2021;10;0;0
1808;2021;11;0;0
1808;2021;12;0;0
1809;2022;1;0;0
1809;2022;2;0;0
1809;2022;3;0;0
1809;2022;4;0;0
1809;2022;5;0;0
1809;2022;6;0;0
1809;2021;7;0;0
1809;2021;8;0;0
1809;2021;9;0;0
1809;2021;10;0;0
1809;2021;11;0;0
1809;2021;12;0;0
1810;2022;1;0;0
1810;2022;2;0;0
1810;2022;3;0;0
1810;2022;4;0;0
1810;2022;5;0;0
1810;2022;6;0;0
1810;2021;7;0;0
1810;2021;8;0;0
1810;2021;9;0;0
1810;2021;10;0;0
1810;2021;11;0;0
1810;2021;12;0;0
1811;2022;1;0;0
1811;2022;2;0;0
1811;2022;3;0;0
1811;2022;4;0;0
1811;2022;5;0;0
1811;2022;6;0;0
1811;2021;7;0;0
1811;2021;8;0;0
1811;2021;9;0;0
1811;2021;10;0;0
1811;2021;11;0;0
1811;2021;12;0;0
1812;2022;1;0;0
1812;2022;2;0;0
1812;2022;3;0;0
1812;2022;4;0;0
1812;2022;5;0;0
1812;2022;6;0;0
1812;2021;7;0;0
1812;2021;8;0;0
1812;2021;9;0;0
1812;2021;10;0;0
1812;2021;11;0;0
1812;2021;12;0;0
1814;2022;1;0;0
1814;2022;2;0;0
1814;2022;3;0;0
1814;2022;4;0;0
1814;2022;5;0;0
1814;2022;6;0;0
1814;2021;7;0;0
1814;2021;8;0;0
1814;2021;9;0;0
1814;2021;10;0;0
1814;2021;11;0;0
1814;2021;12;0;0
2001;2022;1;0;0
2001;2022;2;0;0
2001;2022;3;0;0
2001;2022;4;0;0
2001;2022;5;0;0
2001;2022;6;0;0
2001;2021;7;0;0
2001;2021;8;0;0
2001;2021;9;0;0
2001;2021;10;0;0
2001;2021;11;0;0
2001;2021;12;0;0
2002;2022;1;0;0
2002;2022;2;0;0
2002;2022;3;0;0
2002;2022;4;0;0
2002;2022;5;0;0
2002;2022;6;0;0
2002;2021;7;0;0
2002;2021;8;0;0
2002;2021;9;0;0
2002;2021;10;0;0
2002;2021;11;0;0
2002;2021;12;0;0
2003;2022;1;0;0
2003;2022;2;0;0
2003;2022;3;0;0
2003;2022;4;0;0
2003;2022;5;0;0
2003;2022;6;0;0
2003;2021;7;0;0
2003;2021;8;0;0
2003;2021;9;0;0
2003;2021;10;0;0
2003;2021;11;0;0
2003;2021;12;0;0
2004;2022;1;0;0
2004;2022;2;0;0
2004;2022;3;0;0
2004;2022;4;0;0
2004;2022;5;0;0
2004;2022;6;0;0
2004;2021;7;0;0
2004;2021;8;0;0
2004;2021;9;0;0
2004;2021;10;0;0
2004;2021;11;0;0
2004;2021;12;0;0
2005;2022;1;0;0
2005;2022;2;0;0
2005;2022;3;0;0
2005;2022;4;0;0
2005;2022;5;0;0
2005;2022;6;0;0
2005;2021;7;0;0
2005;2021;8;0;0
2005;2021;9;0;0
2005;2021;10;0;0
2005;2021;11;0;0
2005;2021;12;0;0
2006;2022;1;0;0
2006;2022;2;0;0
2006;2022;3;0;0
2006;2022;4;0;0
2006;2022;5;0;0
2006;2022;6;0;0
2006;2021;7;0;0
2006;2021;8;0;0
2006;2021;9;0;0
2006;2021;10;0;0
2006;2021;11;0;0
2006;2021;12;0;0
2007;2022;1;0;0
2007;2022;2;0;0
2007;2022;3;0;0
2007;2022;4;0;0
2007;2022;5;0;0
2007;2022;6;0;0
2007;2021;7;0;0
2007;2021;8;0;0
2007;2021;9;0;0
2007;2021;10;0;0
2007;2021;11;0;0
2007;2021;12;0;0
2008;2022;1;0;0
2008;2022;2;0;0
2008;2022;3;0;0
2008;2022;4;0;0
2008;2022;5;0;0
2008;2022;6;0;0
2008;2021;7;0;0
2008;2021;8;0;0
2008;2021;9;0;0
2008;2021;10;0;0
2008;2021;11;0;0
2008;2021;12;0;0
2010;2022;1;0;0
2010;2022;2;0;0
2010;2022;3;0;0
2010;2022;4;0;0
2010;2022;5;0;0
2010;2022;6;0;0
2010;2021;7;0;0
2010;2021;8;0;0
2010;2021;9;0;0
2010;2021;10;0;0
2010;2021;11;0;0
2010;2021;12;0;0
2011;2022;1;0;0
2011;2022;2;0;0
2011;2022;3;0;0
2011;2022;4;0;0
2011;2022;5;0;0
2011;2022;6;0;0
2011;2021;7;0;0
2011;2021;8;0;0
2011;2021;9;0;0
2011;2021;10;0;0
2011;2021;11;0;0
2011;2021;12;0;0
2101;2022;1;0;0
2101;2022;2;0;0
2101;2022;3;0;0
2101;2022;4;0;0
2101;2022;5;0;0
2101;2022;6;0;0
2101;2021;7;0;0
2101;2021;8;0;0
2101;2021;9;0;0
2101;2021;10;0;0
2101;2021;11;0;0
2101;2021;12;0;0
2103;2022;1;0;0
2103;2022;2;0;0
2103;2022;3;0;0
2103;2022;4;0;0
2103;2022;5;0;0
2103;2022;6;0;0
2103;2021;7;0;0
2103;2021;8;0;0
2103;2021;9;0;0
2103;2021;10;0;0
2103;2021;11;0;0
2103;2021;12;0;0
2104;2022;1;0;0
2104;2022;2;0;0
2104;2022;3;0;0
2104;2022;4;0;0
2104;2022;5;0;0
2104;2022;6;0;0
2104;2021;7;0;0
2104;2021;8;0;0
2104;2021;9;0;0
2104;2021;10;0;0
2104;2021;11;0;0
2104;2021;12;0;0
2106;2022;1;0;0
2106;2022;2;0;0
2106;2022;3;0;0
2106;2022;4;0;0
2106;2022;5;0;0
2106;2022;6;0;0
2106;2021;7;0;0
2106;2021;8;0;0
2106;2021;9;0;0
2106;2021;10;0;0
2106;2021;11;0;0
2106;2021;12;0;0
2107;2022;1;0;0
2107;2022;2;0;0
2107;2022;3;0;0
2107;2022;4;0;0
2107;2022;5;0;0
2107;2022;6;0;0
2107;2021;7;0;0
2107;2021;8;0;0
2107;2021;9;0;0
2107;2021;10;0;0
2107;2021;11;0;0
2107;2021;12;0;0
2108;2022;1;0;0
2108;2022;2;0;0
2108;2022;3;0;0
2108;2022;4;0;0
2108;2022;5;0;0
2108;2022;6;0;0
2108;2021;7;0;0
2108;2021;8;0;0
2108;2021;9;0;0
2108;2021;10;0;0
2108;2021;11;0;0
2108;2021;12;0;0
2109;2022;1;0;0
2109;2022;2;0;0
2109;2022;3;0;0
2109;2022;4;0;0
2109;2022;5;0;0
2109;2022;6;0;0
2109;2021;7;0;0
2109;2021;8;0;0
2109;2021;9;0;0
2109;2021;10;0;0
2109;2021;11;0;0
2109;2021;12;0;0
2110;2022;1;0;0
2110;2022;2;0;0
2110;2022;3;0;0
2110;2022;4;0;0
2110;2022;5;0;0
2110;2022;6;0;0
2110;2021;7;0;0
2110;2021;8;0;0
2110;2021;9;0;0
2110;2021;10;0;0
2110;2021;11;0;0
2110;2021;12;0;0
2111;2022;1;0;0
2111;2022;2;0;0
2111;2022;3;0;0
2111;2022;4;0;0
2111;2022;5;0;0
2111;2022;6;0;0
2111;2021;7;0;0
2111;2021;8;0;0
2111;2021;9;0;0
2111;2021;10;0;0
2111;2021;11;0;0
2111;2021;12;0;0
2112;2022;1;0;0
2112;2022;2;0;0
2112;2022;3;0;0
2112;2022;4;0;0
2112;2022;5;0;0
2112;2022;6;0;0
2112;2021;7;0;0
2112;2021;8;0;0
2112;2021;9;0;0
2112;2021;10;0;0
2112;2021;11;0;0
2112;2021;12;0;0
2113;2022;1;0;0
2113;2022;2;0;0
2113;2022;3;0;0
2113;2022;4;0;0
2113;2022;5;0;0
2113;2022;6;0;0
2113;2021;7;0;0
2113;2021;8;0;0
2113;2021;9;0;0
2113;2021;10;0;0
2113;2021;11;0;0
2113;2021;12;0;0
2114;2022;1;0;0
2114;2022;2;0;0
2114;2022;3;0;0
2114;2022;4;0;0
2114;2022;5;0;0
2114;2022;6;0;0
2114;2021;7;0;0
2114;2021;8;0;0
2114;2021;9;0;0
2114;2021;10;0;0
2114;2021;11;0;0
2114;2021;12;0;0
2115;2022;1;0;0
2115;2022;2;0;0
2115;2022;3;0;0
2115;2022;4;0;0
2115;2022;5;0;0
2115;2022;6;0;0
2115;2021;7;0;0
2115;2021;8;0;0
2115;2021;9;0;0
2115;2021;10;0;0
2115;2021;11;0;0
2115;2021;12;0;0
2116;2022;1;0;0
2116;2022;2;0;0
2116;2022;3;0;0
2116;2022;4;0;0
2116;2022;5;0;0
2116;2022;6;0;0
2116;2021;7;0;0
2116;2021;8;0;0
2116;2021;9;0;0
2116;2021;10;0;0
2116;2021;11;0;0
2116;2021;12;0;0
2303;2022;1;0;0
2303;2022;2;0;0
2303;2022;3;0;0
2303;2022;4;0;0
2303;2022;5;0;0
2303;2022;6;0;0
2303;2021;7;0;0
2303;2021;8;0;0
2303;2021;9;0;0
2303;2021;10;0;0
2303;2021;11;0;0
2303;2021;12;0;0
2304;2022;1;0;0
2304;2022;2;0;0
2304;2022;3;0;0
2304;2022;4;0;0
2304;2022;5;0;0
2304;2022;6;0;0
2304;2021;7;0;0
2304;2021;8;0;0
2304;2021;9;0;0
2304;2021;10;0;0
2304;2021;11;0;0
2304;2021;12;0;0
2305;2022;1;0;0
2305;2022;2;0;0
2305;2022;3;0;0
2305;2022;4;0;0
2305;2022;5;0;0
2305;2022;6;0;0
2305;2021;7;0;0
2305;2021;8;0;0
2305;2021;9;0;0
2305;2021;10;0;0
2305;2021;11;0;0
2305;2021;12;0;0
2306;2022;1;0;0
2306;2022;2;0;0
2306;2022;3;0;0
2306;2022;4;0;0
2306;2022;5;0;0
2306;2022;6;0;0
2306;2021;7;0;0
2306;2021;8;0;0
2306;2021;9;0;0
2306;2021;10;0;0
2306;2021;11;0;0
2306;2021;12;0;0
2307;2022;1;0;0
2307;2022;2;0;0
2307;2022;3;0;0
2307;2022;4;0;0
2307;2022;5;0;0
2307;2022;6;0;0
2307;2021;7;0;0
2307;2021;8;0;0
2307;2021;9;0;0
2307;2021;10;0;0
2307;2021;11;0;0
2307;2021;12;0;0
2308;2022;1;0;0
2308;2022;2;0;0
2308;2022;3;0;0
2308;2022;4;0;0
2308;2022;5;0;0
2308;2022;6;0;0
2308;2021;7;0;0
2308;2021;8;0;0
2308;2021;9;0;0
2308;2021;10;0;0
2308;2021;11;0;0
2308;2021;12;0;0
2404;2022;1;0;0
2404;2022;2;0;0
2404;2022;3;0;0
2404;2022;4;0;0
2404;2022;5;0;0
2404;2022;6;0;0
2404;2021;7;0;0
2404;2021;8;0;0
2404;2021;9;0;0
2404;2021;10;0;0
2404;2021;11;0;0
2404;2021;12;0;0
2405;2022;1;0;0
2405;2022;2;0;0
2405;2022;3;0;0
2405;2022;4;0;0
2405;2022;5;0;0
2405;2022;6;0;0
2405;2021;7;0;0
2405;2021;8;0;0
2405;2021;9;0;0
2405;2021;10;0;0
2405;2021;11;0;0
2405;2021;12;0;0
